,NSTG,ARWR,ACER,OMER,HIIQ,CLF,DDD,ICPT,AMRN,EXAS,PCRX,PTCT,INSY,FATE,TNDM,DRNA,ALDX,NERV,PRQR,BOOT,FRPT,NVTA,KALV,VKTX,TDOC,NVCR,RETA,TWLO,TCMD,TTD
491,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1.0,0.0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0
492,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1.0,1.0,0.0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1
493,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1.0,1.0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1
494,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0,1.0,1.0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1
495,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0.0,1.0,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1
496,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
497,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1,1.0,0.0,1.0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1
498,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1.0,0.0,0.0,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1
499,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
500,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1.0,1.0,1.0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1
501,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1.0,1.0,0.0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
502,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
503,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0.0,1.0,1,1,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0,1
504,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
505,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
506,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1,0.0,1.0,1.0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1
507,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
508,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1
509,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1
510,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0
511,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0
512,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
513,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
514,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1,1.0,1.0,1.0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0
515,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1.0,1.0,1.0,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0
516,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0
517,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0
518,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
519,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
520,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0
521,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,1.0,0.0,1.0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0
522,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0.0,1.0,0.0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0
523,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.0,1.0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,0
524,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0
525,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0.0,1.0,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0
526,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0
527,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0
528,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1,0.0,0.0,1.0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0
529,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1.0,1.0,0.0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0
530,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0
531,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1,0.0,0.0,1.0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0
532,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1,1.0,1.0,1.0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
533,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1,0.0,1.0,1.0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0
534,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0
535,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0
536,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0
537,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1,1.0,1.0,1.0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0
538,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,1.0,1.0,1.0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0
539,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1.0,1.0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0
540,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1.0,1.0,0.0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0
541,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,1.0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0
542,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0
543,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
544,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0
545,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1.0,1.0,1.0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0
546,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0
547,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0
548,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,1.0,1.0,0.0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
549,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0
550,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0
551,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0
552,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
553,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1.0,1.0,1.0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0
554,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1,1.0,0.0,1.0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0
555,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1,0.0,0.0,0.0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0
556,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0
557,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,0.0,1.0,1.0,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0
558,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1.0,0.0,0.0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0
559,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,0.0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0
560,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,1.0,1.0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0
561,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,1.0,1.0,0.0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0
562,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
563,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
564,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,0.0,1.0,0.0,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0
565,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
566,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0
567,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.0,1.0,1.0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0
568,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
569,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0
570,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0
571,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0
572,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0
573,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.0,0.0,0.0,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0
574,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0
575,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,1.0,1.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0
576,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0.0,1.0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0
577,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0
578,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0
579,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0
580,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0
581,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,1.0,0.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0
582,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1.0,0.0,0.0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0
583,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1,1.0,0.0,0.0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0
584,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0
585,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1,1.0,0.0,0.0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0
586,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0
587,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0.0,1.0,1.0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
588,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0
589,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0
590,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1,0.0,1.0,0.0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
591,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0
592,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1.0,1.0,1.0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0
593,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
594,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0
595,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0
596,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0
597,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0
598,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0
599,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0
600,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1,0.0,0.0,0.0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0
601,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,1.0,0.0,0.0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0
602,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,1.0,0.0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0
603,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1.0,1.0,1.0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0
604,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,0.0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0
605,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,1.0,0.0,1.0,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0
606,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,1.0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0
607,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1,0.0,1.0,1.0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0
608,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,1.0,1.0,1.0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0
609,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0
610,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
611,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0
612,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0.0,1.0,0.0,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0
613,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,1.0,0.0,1.0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0
614,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0
615,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0
616,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1,1.0,0.0,0.0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0
617,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0
618,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0
619,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,1.0,1.0,1.0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0
620,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0
621,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0
622,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1,1.0,1.0,1.0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0
623,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0
624,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,0.0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0
625,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0
626,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0
627,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0
628,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0
629,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0
630,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0
631,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0
632,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0
633,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0
634,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0
635,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0
636,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0
637,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0
638,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
639,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0
640,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0
641,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0.0,0.0,1.0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
642,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0
643,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
644,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0
645,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,1.0,1.0,0.0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0
646,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0
647,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0
648,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0
649,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0
650,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0
651,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0
652,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,0.0,0.0,1.0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0
653,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
654,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0
