,PTCT,RETA,DRNA,ARWR,KALV,TNDM,INSY,VKTX,CLF,OMER,FATE,NVTA,NERV,AMRN,ACER,ALDX,PRQR,HIIQ,TWLO,BOOT,NSTG,ICPT,DDD,EXAS,TTD,FRPT,TDOC,PCRX,NVCR,TCMD
491,0.0,1,1,1.0,1,1,1,1,1.0,0.0,1,1,0,1,0.0,1,0,1.0,1,1,0.0,0.0,1.0,1.0,0,1,1,1.0,1,1
492,0.0,1,0,0.0,1,0,1,0,0.0,1.0,1,1,0,0,0.0,1,1,0.0,1,1,0.0,0.0,1.0,1.0,1,1,1,1.0,0,0
493,1.0,0,1,1.0,1,0,0,1,0.0,0.0,0,0,1,1,0.0,1,0,0.0,0,1,1.0,1.0,1.0,1.0,1,1,1,1.0,1,1
494,1.0,0,1,1.0,1,1,1,0,1.0,0.0,0,1,1,0,0.0,0,0,1.0,0,1,0.0,0.0,0.0,0.0,1,1,1,1.0,1,0
495,1.0,1,1,0.0,1,1,1,0,0.0,0.0,1,0,0,1,0.0,0,0,0.0,0,1,0.0,0.0,1.0,1.0,1,1,0,0.0,1,0
496,1.0,1,1,1.0,1,1,0,1,1.0,1.0,1,0,1,1,1.0,1,1,1.0,1,1,1.0,1.0,1.0,1.0,1,1,1,1.0,1,1
497,1.0,1,1,1.0,0,1,1,0,1.0,0.0,1,0,0,1,1.0,1,1,1.0,1,1,1.0,1.0,0.0,1.0,1,1,1,0.0,0,1
498,0.0,1,1,0.0,1,1,1,0,1.0,0.0,0,1,1,0,1.0,1,0,1.0,1,1,1.0,1.0,0.0,1.0,1,0,0,0.0,1,0
499,1.0,1,1,1.0,1,1,1,1,1.0,0.0,1,1,0,1,1.0,1,1,0.0,1,1,1.0,0.0,1.0,1.0,1,1,1,1.0,1,1
500,1.0,1,1,1.0,1,1,1,0,0.0,0.0,1,0,1,1,0.0,0,1,1.0,0,1,1.0,0.0,1.0,1.0,1,1,1,1.0,1,0
501,0.0,0,1,0.0,0,1,0,1,1.0,0.0,0,1,1,1,1.0,0,1,1.0,1,0,0.0,1.0,1.0,1.0,0,1,0,1.0,1,0
502,1.0,1,1,1.0,1,1,0,1,1.0,1.0,1,1,1,1,1.0,1,1,1.0,0,1,1.0,1.0,1.0,1.0,1,1,1,1.0,1,1
503,1.0,1,1,0.0,1,0,1,1,0.0,0.0,1,0,0,1,1.0,1,0,0.0,1,1,0.0,0.0,1.0,1.0,1,0,1,0.0,0,0
504,1.0,1,1,0.0,1,0,1,1,1.0,0.0,0,1,1,1,1.0,1,1,1.0,0,1,1.0,0.0,1.0,1.0,1,1,1,1.0,1,1
505,1.0,1,1,1.0,0,1,1,1,1.0,1.0,1,1,1,1,1.0,1,1,1.0,1,1,1.0,1.0,1.0,1.0,1,1,1,1.0,1,1
506,1.0,1,1,0.0,0,0,0,1,1.0,0.0,1,1,0,1,1.0,1,0,1.0,1,0,1.0,1.0,1.0,0.0,1,1,1,1.0,0,1
507,1.0,1,1,1.0,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1,1,1.0,1,1,0.0,0.0,0.0,0.0,0,1,0,1.0,1,1
508,1.0,1,1,0.0,1,1,0,1,1.0,1.0,1,1,0,1,1.0,1,1,1.0,1,1,1.0,0.0,1.0,1.0,1,1,0,1.0,1,1
509,1.0,1,1,1.0,0,1,0,0,1.0,1.0,1,1,1,1,1.0,1,1,1.0,1,1,1.0,1.0,1.0,1.0,1,1,1,1.0,1,0
510,1.0,1,1,1.0,1,0,0,1,1.0,1.0,1,0,1,1,1.0,1,1,1.0,1,1,1.0,1.0,1.0,1.0,0,1,0,0.0,0,1
511,1.0,1,1,1.0,1,1,1,0,1.0,1.0,1,0,0,0,1.0,1,1,1.0,1,0,1.0,1.0,1.0,1.0,0,1,1,1.0,1,1
512,1.0,1,1,1.0,1,1,1,1,1.0,1.0,1,1,1,0,1.0,1,1,1.0,1,1,1.0,1.0,1.0,1.0,0,0,1,1.0,1,1
513,0.0,1,1,1.0,1,1,1,1,1.0,1.0,1,1,1,0,1.0,1,1,1.0,1,1,1.0,1.0,1.0,1.0,0,1,1,0.0,1,1
514,1.0,1,1,1.0,1,1,0,0,0.0,1.0,1,1,1,1,0.0,1,0,0.0,0,1,1.0,1.0,1.0,1.0,0,1,1,1.0,1,1
515,1.0,0,1,1.0,0,0,1,1,0.0,0.0,1,1,0,1,0.0,1,1,1.0,1,0,0.0,0.0,1.0,1.0,0,1,0,1.0,0,1
516,1.0,1,1,1.0,1,1,0,1,1.0,1.0,1,1,1,1,0.0,0,1,1.0,1,1,1.0,1.0,1.0,1.0,0,1,1,1.0,1,0
517,1.0,1,1,0.0,1,1,0,1,0.0,0.0,1,1,1,0,1.0,1,1,0.0,1,1,0.0,0.0,0.0,0.0,0,0,1,0.0,1,0
518,1.0,1,1,1.0,1,1,1,1,0.0,1.0,1,1,1,1,1.0,1,1,0.0,1,1,1.0,0.0,1.0,1.0,0,1,1,1.0,1,0
519,1.0,0,1,1.0,0,1,1,0,1.0,1.0,1,1,1,1,1.0,1,1,0.0,0,1,1.0,1.0,0.0,1.0,0,1,0,1.0,0,1
520,1.0,1,0,1.0,0,0,1,1,1.0,1.0,1,1,1,1,1.0,1,0,0.0,1,1,1.0,1.0,1.0,1.0,0,1,1,1.0,0,1
521,1.0,1,0,1.0,1,1,1,1,1.0,1.0,1,1,0,1,1.0,1,0,0.0,1,1,1.0,1.0,1.0,1.0,0,0,1,0.0,1,1
522,0.0,0,1,1.0,1,0,1,1,1.0,1.0,0,1,1,0,1.0,1,1,0.0,1,1,1.0,0.0,1.0,0.0,0,0,1,1.0,1,1
523,1.0,1,0,1.0,0,1,0,0,0.0,0.0,0,1,0,1,0.0,0,1,1.0,1,1,0.0,0.0,1.0,0.0,0,1,1,0.0,0,1
524,1.0,0,1,1.0,1,1,0,1,1.0,1.0,1,1,1,0,1.0,1,1,1.0,1,1,0.0,1.0,1.0,1.0,0,0,1,1.0,0,0
525,1.0,0,0,1.0,1,0,1,0,1.0,1.0,1,1,1,0,1.0,1,1,0.0,1,0,1.0,0.0,0.0,1.0,0,1,1,0.0,0,1
526,1.0,1,1,1.0,0,1,1,1,1.0,1.0,1,1,1,0,1.0,0,0,0.0,1,1,1.0,1.0,1.0,1.0,0,1,1,1.0,1,1
527,1.0,1,1,1.0,1,1,1,1,1.0,1.0,0,1,1,1,1.0,0,0,1.0,1,1,1.0,1.0,1.0,1.0,0,1,0,1.0,1,0
528,1.0,1,1,0.0,0,1,1,1,0.0,1.0,1,1,1,1,1.0,1,1,1.0,1,0,1.0,1.0,1.0,0.0,0,1,1,0.0,0,1
529,0.0,0,1,1.0,1,1,1,1,1.0,0.0,1,1,0,1,1.0,1,1,1.0,1,1,1.0,1.0,1.0,1.0,0,0,1,1.0,0,1
530,1.0,0,1,1.0,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1,1,1.0,1,0,1.0,0.0,1.0,1.0,0,1,1,1.0,0,0
531,1.0,1,1,1.0,0,1,1,1,1.0,0.0,1,1,0,1,1.0,1,1,1.0,1,1,0.0,0.0,1.0,0.0,0,1,0,0.0,1,0
532,1.0,1,1,1.0,1,0,0,1,0.0,1.0,1,1,1,1,1.0,1,1,0.0,0,1,0.0,1.0,1.0,1.0,0,1,1,1.0,1,0
533,1.0,1,1,1.0,1,0,0,1,0.0,0.0,1,1,0,1,1.0,0,1,1.0,0,0,0.0,1.0,1.0,0.0,0,1,1,1.0,0,0
534,1.0,1,1,1.0,1,1,0,1,0.0,0.0,0,0,1,0,0.0,1,1,1.0,1,0,1.0,0.0,0.0,0.0,0,1,0,1.0,0,1
535,1.0,0,1,1.0,1,1,1,0,1.0,0.0,1,1,1,1,0.0,1,0,1.0,1,1,1.0,1.0,1.0,1.0,0,1,1,1.0,1,0
536,1.0,1,1,1.0,1,1,1,1,1.0,1.0,1,1,1,1,1.0,0,1,1.0,1,0,0.0,1.0,1.0,1.0,0,0,1,1.0,1,0
537,1.0,1,1,0.0,1,0,0,1,1.0,1.0,1,1,1,1,1.0,1,1,1.0,1,1,1.0,0.0,0.0,1.0,0,0,0,1.0,0,1
538,1.0,0,0,1.0,0,0,1,1,0.0,1.0,1,1,1,1,1.0,1,1,1.0,1,0,1.0,0.0,1.0,1.0,0,0,1,1.0,0,1
539,1.0,1,0,1.0,0,0,1,0,1.0,1.0,0,1,1,1,0.0,0,1,0.0,1,0,1.0,0.0,0.0,0.0,0,1,1,1.0,1,1
540,0.0,0,1,0.0,1,1,1,0,1.0,0.0,1,1,1,1,0.0,0,1,1.0,0,1,1.0,1.0,1.0,1.0,0,1,1,1.0,1,1
541,1.0,0,1,1.0,0,1,1,1,1.0,1.0,1,1,1,1,0.0,1,0,1.0,1,1,1.0,0.0,1.0,1.0,0,1,1,0.0,1,1
542,1.0,1,1,1.0,1,1,1,1,1.0,0.0,0,1,0,1,1.0,1,0,0.0,1,1,1.0,1.0,1.0,1.0,0,0,1,1.0,1,0
543,1.0,1,1,1.0,1,1,0,1,1.0,1.0,1,1,1,1,0.0,1,1,0.0,1,1,1.0,1.0,1.0,1.0,0,0,1,1.0,1,1
544,1.0,0,0,1.0,1,1,1,0,0.0,1.0,1,1,0,1,1.0,1,1,0.0,1,0,1.0,0.0,0.0,0.0,0,0,1,1.0,1,1
545,1.0,1,1,1.0,0,1,1,1,1.0,1.0,1,1,1,1,1.0,1,0,1.0,1,0,1.0,1.0,0.0,1.0,0,1,0,1.0,1,1
546,1.0,0,1,0.0,0,0,0,1,1.0,1.0,1,1,1,1,0.0,1,0,0.0,0,1,1.0,1.0,1.0,1.0,0,1,0,1.0,0,1
547,1.0,0,1,1.0,1,1,1,1,1.0,1.0,1,1,1,0,1.0,0,1,1.0,1,0,1.0,1.0,1.0,1.0,0,1,1,1.0,0,1
548,0.0,1,1,1.0,1,0,1,1,0.0,1.0,1,1,1,0,1.0,1,1,1.0,1,1,1.0,1.0,0.0,1.0,0,1,1,1.0,1,0
549,1.0,0,1,1.0,1,1,0,1,1.0,1.0,1,1,1,1,1.0,1,0,1.0,1,1,1.0,1.0,1.0,1.0,0,1,1,0.0,0,0
550,1.0,0,0,0.0,1,1,1,1,1.0,1.0,1,0,1,1,1.0,0,1,1.0,1,1,0.0,1.0,1.0,1.0,0,1,0,0.0,0,0
551,1.0,1,1,1.0,1,1,1,1,1.0,1.0,0,1,1,1,1.0,0,1,1.0,1,0,0.0,1.0,1.0,1.0,0,0,1,1.0,1,0
552,1.0,1,1,1.0,1,1,1,1,1.0,1.0,1,1,1,1,0.0,1,1,1.0,1,1,1.0,1.0,1.0,1.0,0,1,1,1.0,1,0
553,1.0,0,1,1.0,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1,0,1.0,1,1,1.0,1.0,0.0,1.0,0,1,1,1.0,1,0
554,1.0,1,1,1.0,1,0,0,1,1.0,0.0,1,0,0,1,1.0,0,0,1.0,1,0,0.0,0.0,1.0,1.0,0,0,1,0.0,0,0
555,0.0,1,1,1.0,1,1,1,0,1.0,1.0,1,0,1,1,1.0,1,0,0.0,1,1,0.0,1.0,0.0,0.0,0,1,1,0.0,1,0
556,1.0,1,1,1.0,0,1,1,1,1.0,1.0,1,1,1,1,1.0,1,0,0.0,1,1,1.0,1.0,1.0,1.0,0,0,1,1.0,0,0
557,1.0,1,1,1.0,1,1,0,1,1.0,0.0,1,0,0,1,1.0,1,0,1.0,1,0,0.0,1.0,1.0,0.0,0,1,0,1.0,1,0
558,0.0,1,1,1.0,1,1,0,1,0.0,1.0,1,1,1,1,1.0,1,1,1.0,1,0,1.0,1.0,1.0,1.0,0,1,0,0.0,0,0
559,0.0,1,1,1.0,1,1,0,1,1.0,1.0,1,1,0,1,1.0,1,0,1.0,1,0,1.0,1.0,1.0,1.0,0,1,1,1.0,1,0
560,1.0,1,0,1.0,0,1,1,1,1.0,1.0,1,0,1,1,1.0,1,1,1.0,1,1,1.0,1.0,1.0,0.0,0,1,1,1.0,0,0
561,0.0,1,0,1.0,1,1,1,1,1.0,0.0,0,1,1,0,1.0,0,1,1.0,0,1,0.0,1.0,1.0,1.0,0,1,1,1.0,1,0
562,1.0,1,1,1.0,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1,1,1.0,0,1,0.0,1.0,1.0,1.0,0,1,1,1.0,1,0
563,1.0,1,1,1.0,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1,1,1.0,1,1,1.0,1.0,1.0,1.0,0,1,1,1.0,1,0
564,0.0,0,1,1.0,1,0,1,1,1.0,1.0,1,1,0,1,1.0,0,1,0.0,1,0,1.0,1.0,1.0,0.0,0,1,1,1.0,0,0
565,1.0,1,1,1.0,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1,1,1.0,1,1,1.0,1.0,1.0,1.0,0,1,1,1.0,1,0
566,1.0,1,1,1.0,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1,1,1.0,1,0,1.0,1.0,1.0,1.0,0,1,1,0.0,1,0
567,1.0,0,1,1.0,1,0,1,1,1.0,1.0,0,0,1,1,1.0,0,1,1.0,1,1,1.0,0.0,1.0,0.0,0,1,1,1.0,1,0
568,1.0,1,1,1.0,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1,1,1.0,1,1,1.0,1.0,1.0,1.0,0,1,1,1.0,1,0
569,1.0,1,1,0.0,0,0,1,0,0.0,1.0,0,1,1,1,1.0,1,1,1.0,1,0,0.0,0.0,0.0,1.0,0,0,0,1.0,1,0
570,1.0,1,1,1.0,0,1,1,1,1.0,1.0,1,1,1,0,1.0,1,1,1.0,1,1,0.0,1.0,1.0,1.0,0,1,1,1.0,1,0
571,1.0,1,1,1.0,1,1,1,1,1.0,0.0,1,1,1,1,0.0,0,1,0.0,1,1,1.0,1.0,1.0,1.0,0,1,1,1.0,1,0
572,1.0,1,1,1.0,1,0,1,0,1.0,1.0,0,1,1,1,1.0,1,1,1.0,0,1,1.0,1.0,1.0,1.0,0,1,1,1.0,0,0
573,0.0,1,1,0.0,1,1,1,0,1.0,1.0,0,1,0,1,1.0,1,1,1.0,0,1,0.0,0.0,1.0,0.0,0,0,0,0.0,1,0
574,1.0,1,1,1.0,0,1,1,1,0.0,1.0,1,1,1,1,1.0,1,0,1.0,0,1,1.0,1.0,1.0,1.0,0,1,1,1.0,1,0
575,0.0,1,1,0.0,1,1,1,1,1.0,0.0,1,1,1,0,1.0,1,1,1.0,0,1,0.0,1.0,1.0,1.0,0,1,0,1.0,1,0
576,1.0,1,1,1.0,1,1,1,1,1.0,0.0,1,1,1,1,0.0,0,0,0.0,0,1,0.0,0.0,0.0,1.0,0,1,1,0.0,1,0
577,1.0,1,1,1.0,0,1,1,1,1.0,1.0,1,1,1,1,1.0,0,1,1.0,0,1,1.0,1.0,1.0,1.0,0,1,1,0.0,1,0
578,1.0,0,1,1.0,0,0,1,1,1.0,1.0,0,1,1,1,1.0,0,1,1.0,0,1,0.0,1.0,1.0,1.0,0,1,1,1.0,1,0
579,1.0,1,1,1.0,1,1,1,0,1.0,1.0,1,1,1,1,1.0,1,1,1.0,0,0,1.0,1.0,1.0,1.0,0,1,0,1.0,0,0
580,1.0,1,1,1.0,0,0,0,1,1.0,1.0,1,1,1,0,1.0,0,1,1.0,0,1,0.0,0.0,0.0,0.0,0,1,1,0.0,1,0
581,0.0,1,1,0.0,1,1,1,1,0.0,0.0,1,1,1,0,0.0,1,1,1.0,0,1,0.0,0.0,0.0,1.0,0,0,1,1.0,1,0
582,0.0,1,0,0.0,1,1,1,1,1.0,1.0,0,1,0,0,1.0,1,1,1.0,0,1,1.0,0.0,1.0,1.0,0,1,1,0.0,1,0
583,0.0,1,1,0.0,1,0,1,0,1.0,0.0,1,0,1,1,0.0,1,1,1.0,0,1,1.0,0.0,1.0,1.0,0,1,1,0.0,1,0
584,1.0,1,1,1.0,0,1,0,0,1.0,0.0,1,1,1,1,1.0,0,1,1.0,0,1,0.0,0.0,1.0,1.0,0,1,1,1.0,1,0
585,0.0,1,1,0.0,1,1,1,0,1.0,0.0,1,1,1,1,1.0,1,1,0.0,0,0,0.0,1.0,1.0,1.0,0,1,0,0.0,1,0
586,1.0,1,1,1.0,1,1,1,1,1.0,1.0,1,1,1,1,0.0,0,0,1.0,0,1,1.0,1.0,1.0,1.0,0,1,1,1.0,1,0
587,1.0,1,1,0.0,1,1,0,1,1.0,0.0,0,1,1,0,1.0,1,0,1.0,0,1,0.0,1.0,1.0,0.0,0,1,1,1.0,1,0
588,1.0,1,0,1.0,1,1,0,1,1.0,1.0,0,1,1,1,1.0,1,0,1.0,0,0,0.0,1.0,1.0,1.0,0,0,1,1.0,0,0
589,1.0,1,0,1.0,1,1,1,1,0.0,1.0,1,1,1,1,1.0,1,1,1.0,0,1,0.0,1.0,1.0,1.0,0,1,1,1.0,0,0
590,0.0,1,0,0.0,1,1,1,1,1.0,0.0,1,1,1,1,1.0,1,1,1.0,0,1,1.0,0.0,1.0,0.0,0,1,0,1.0,0,0
591,1.0,0,1,1.0,1,1,1,1,1.0,1.0,1,1,0,1,1.0,1,1,1.0,0,1,0.0,1.0,1.0,1.0,0,1,1,0.0,1,0
592,1.0,0,1,1.0,1,0,1,1,0.0,1.0,1,1,0,1,1.0,1,1,1.0,0,1,1.0,1.0,1.0,1.0,0,1,1,1.0,0,0
593,1.0,0,1,1.0,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1,1,1.0,0,1,1.0,1.0,1.0,1.0,0,1,1,1.0,1,0
594,1.0,0,1,1.0,1,1,1,1,1.0,1.0,1,1,0,1,1.0,0,1,1.0,0,1,1.0,1.0,1.0,1.0,0,1,0,1.0,1,0
595,1.0,0,1,1.0,1,1,1,1,1.0,1.0,1,1,0,1,0.0,0,0,1.0,0,1,0.0,1.0,1.0,1.0,0,1,1,1.0,1,0
596,1.0,0,1,1.0,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1,1,0.0,0,1,1.0,1.0,1.0,1.0,0,0,1,1.0,1,0
597,1.0,0,1,1.0,1,1,1,1,1.0,1.0,0,1,0,1,1.0,1,0,0.0,0,1,0.0,1.0,1.0,1.0,0,0,1,1.0,1,0
598,1.0,0,1,1.0,1,1,1,0,1.0,1.0,0,1,1,1,1.0,0,1,0.0,0,1,0.0,1.0,1.0,1.0,0,1,1,1.0,1,0
599,1.0,0,1,1.0,1,1,0,1,1.0,1.0,1,1,1,1,1.0,1,0,0.0,0,0,1.0,1.0,1.0,1.0,0,0,1,1.0,1,0
600,0.0,0,1,1.0,1,0,0,1,1.0,1.0,1,0,1,1,0.0,0,0,0.0,0,1,0.0,1.0,0.0,0.0,0,1,0,0.0,1,0
601,0.0,0,1,1.0,1,1,0,1,1.0,1.0,1,0,0,1,1.0,0,1,0.0,0,0,1.0,1.0,1.0,1.0,0,1,1,0.0,1,0
602,0.0,0,0,1.0,1,0,1,1,1.0,1.0,1,0,0,1,1.0,0,1,1.0,0,1,0.0,1.0,1.0,0.0,0,1,0,1.0,1,0
603,1.0,0,1,1.0,1,1,1,0,0.0,1.0,0,1,1,1,1.0,0,0,1.0,0,1,1.0,1.0,0.0,1.0,0,1,1,1.0,1,0
604,0.0,0,1,1.0,0,1,0,0,1.0,1.0,1,1,1,1,1.0,0,1,1.0,0,0,1.0,1.0,1.0,1.0,0,1,1,0.0,1,0
605,1.0,0,1,0.0,1,1,1,0,0.0,1.0,1,1,1,1,0.0,0,1,1.0,0,0,1.0,1.0,0.0,1.0,0,1,1,0.0,0,0
606,1.0,0,0,1.0,1,1,1,0,1.0,1.0,1,1,1,1,1.0,1,1,1.0,0,1,1.0,0.0,1.0,1.0,0,1,1,0.0,1,0
607,1.0,0,1,1.0,1,0,0,1,1.0,0.0,1,0,1,1,1.0,1,1,1.0,0,0,1.0,1.0,0.0,0.0,0,0,1,1.0,1,0
608,1.0,0,1,1.0,1,0,0,1,1.0,1.0,0,1,1,1,1.0,1,0,1.0,0,1,1.0,0.0,0.0,1.0,0,1,1,1.0,1,0
609,1.0,0,1,1.0,1,1,0,1,1.0,1.0,1,0,0,1,1.0,1,0,1.0,0,1,1.0,1.0,1.0,1.0,0,1,1,0.0,1,0
610,1.0,0,1,1.0,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1,1,1.0,0,1,1.0,1.0,1.0,1.0,0,1,1,0.0,0,0
611,1.0,0,1,1.0,0,1,0,1,1.0,0.0,1,1,1,1,1.0,1,1,1.0,0,1,0.0,1.0,1.0,1.0,0,1,1,0.0,0,0
612,0.0,0,0,0.0,0,0,1,1,0.0,1.0,1,0,1,0,1.0,1,1,1.0,0,1,0.0,1.0,1.0,0.0,0,1,1,1.0,0,0
613,1.0,0,0,1.0,1,1,1,1,1.0,0.0,0,1,1,0,1.0,1,0,1.0,0,0,0.0,0.0,1.0,1.0,0,1,1,0.0,1,0
614,1.0,0,1,1.0,1,1,1,1,1.0,0.0,1,1,1,0,1.0,1,0,1.0,0,1,1.0,1.0,1.0,1.0,0,1,1,1.0,1,0
615,1.0,0,1,1.0,1,1,0,1,1.0,1.0,0,1,1,1,1.0,0,1,1.0,0,1,1.0,1.0,1.0,1.0,0,1,1,1.0,1,0
616,0.0,0,1,0.0,1,0,1,1,1.0,1.0,1,1,1,1,1.0,1,0,0.0,0,1,1.0,1.0,1.0,1.0,0,1,1,0.0,1,0
617,1.0,0,0,0.0,1,0,1,1,1.0,0.0,0,1,0,1,0.0,1,1,0.0,0,1,0.0,1.0,1.0,1.0,0,1,1,1.0,1,0
618,1.0,0,1,1.0,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1,0,1.0,0,1,1.0,1.0,1.0,1.0,0,1,1,1.0,0,0
619,1.0,0,1,1.0,1,1,1,1,1.0,0.0,0,1,1,0,1.0,1,0,1.0,0,1,1.0,0.0,1.0,1.0,0,1,0,1.0,0,0
620,1.0,0,1,1.0,1,1,0,1,1.0,1.0,1,1,1,1,1.0,1,1,1.0,0,0,1.0,1.0,1.0,1.0,0,0,1,1.0,1,0
621,1.0,0,1,1.0,1,1,1,0,1.0,1.0,1,1,1,1,1.0,1,1,0.0,0,1,1.0,0.0,1.0,1.0,0,1,1,1.0,1,0
622,1.0,0,1,1.0,1,1,1,0,1.0,1.0,0,1,1,1,0.0,1,1,1.0,0,1,0.0,0.0,0.0,1.0,0,1,1,1.0,1,0
623,1.0,0,1,1.0,1,1,0,1,1.0,1.0,1,0,1,1,1.0,1,1,1.0,0,1,1.0,0.0,1.0,1.0,0,1,1,1.0,1,0
624,0.0,0,0,0.0,1,1,1,1,1.0,0.0,1,1,1,1,0.0,1,1,0.0,0,0,0.0,0.0,0.0,1.0,0,0,1,1.0,0,0
625,1.0,0,1,1.0,1,0,1,1,1.0,1.0,1,1,1,1,1.0,1,1,0.0,0,0,0.0,0.0,1.0,1.0,0,1,1,1.0,1,0
626,1.0,0,1,1.0,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1,1,1.0,0,1,1.0,1.0,1.0,1.0,0,1,0,1.0,1,0
627,1.0,0,1,1.0,1,0,1,0,1.0,1.0,1,1,1,1,1.0,1,1,0.0,0,0,1.0,1.0,1.0,1.0,0,0,1,1.0,0,0
628,1.0,0,1,1.0,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1,1,0.0,0,1,1.0,1.0,1.0,1.0,0,0,0,1.0,1,0
629,1.0,0,1,1.0,0,1,1,1,1.0,1.0,1,1,1,1,1.0,1,1,1.0,0,1,1.0,1.0,0.0,1.0,0,1,1,1.0,1,0
630,1.0,0,1,1.0,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1,1,0.0,0,1,1.0,1.0,1.0,1.0,0,1,0,1.0,1,0
631,1.0,0,1,1.0,0,1,1,1,0.0,1.0,1,1,1,1,1.0,1,1,1.0,0,1,1.0,1.0,1.0,1.0,0,1,1,1.0,1,0
632,1.0,0,1,1.0,0,1,0,0,1.0,1.0,1,1,1,1,0.0,1,0,1.0,0,1,1.0,0.0,1.0,1.0,0,1,1,1.0,1,0
633,1.0,0,1,0.0,1,1,1,0,1.0,0.0,1,0,1,1,1.0,1,1,1.0,0,1,0.0,1.0,1.0,1.0,0,1,1,0.0,1,0
634,1.0,0,1,1.0,0,0,0,0,1.0,1.0,1,1,1,0,1.0,0,1,1.0,0,1,1.0,1.0,1.0,1.0,0,1,0,1.0,1,0
635,1.0,0,1,1.0,1,0,1,1,1.0,1.0,1,1,0,1,1.0,1,1,0.0,0,0,1.0,1.0,1.0,1.0,0,0,0,1.0,1,0
636,1.0,0,1,1.0,1,1,1,1,1.0,1.0,1,1,1,1,0.0,0,1,1.0,0,0,1.0,1.0,1.0,1.0,0,0,1,1.0,1,0
637,1.0,0,1,1.0,0,1,1,1,1.0,1.0,1,1,1,1,1.0,1,1,1.0,0,1,1.0,1.0,1.0,1.0,0,1,1,1.0,1,0
638,1.0,0,1,1.0,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1,1,1.0,0,1,1.0,1.0,1.0,1.0,0,1,1,1.0,1,0
639,1.0,0,1,1.0,0,1,1,1,1.0,1.0,1,1,1,1,1.0,0,1,1.0,0,1,0.0,1.0,1.0,1.0,0,1,1,0.0,1,0
640,1.0,0,1,1.0,1,1,0,1,1.0,1.0,1,1,1,1,1.0,1,0,0.0,0,1,1.0,1.0,1.0,1.0,0,1,1,1.0,0,0
641,1.0,0,0,1.0,1,0,1,0,1.0,1.0,0,0,0,0,1.0,1,0,1.0,0,1,0.0,1.0,0.0,0.0,0,0,1,0.0,0,0
642,1.0,0,1,1.0,1,1,1,1,1.0,1.0,1,0,1,1,1.0,1,1,1.0,0,0,1.0,1.0,1.0,1.0,0,1,1,1.0,0,0
643,1.0,0,1,0.0,1,1,1,1,1.0,1.0,0,1,1,1,1.0,1,1,0.0,0,1,1.0,1.0,1.0,1.0,0,1,1,1.0,1,0
644,1.0,0,1,1.0,1,1,1,0,1.0,1.0,1,0,1,1,1.0,0,1,1.0,0,1,1.0,0.0,1.0,1.0,0,1,0,1.0,1,0
645,0.0,0,1,1.0,0,1,1,0,1.0,1.0,0,0,1,0,1.0,0,0,0.0,0,1,1.0,1.0,1.0,1.0,0,1,1,1.0,1,0
646,1.0,0,0,1.0,0,0,1,1,0.0,1.0,1,0,0,1,1.0,0,1,0.0,0,1,0.0,0.0,0.0,0.0,0,1,1,1.0,1,0
647,1.0,0,1,1.0,1,1,1,0,1.0,1.0,1,1,1,1,1.0,1,1,1.0,0,1,1.0,1.0,1.0,1.0,0,1,1,1.0,1,0
648,1.0,0,1,1.0,1,1,1,1,1.0,1.0,1,1,0,1,1.0,1,1,0.0,0,1,0.0,0.0,1.0,1.0,0,1,0,1.0,1,0
649,1.0,0,1,1.0,1,1,1,1,1.0,1.0,1,1,0,0,1.0,1,1,1.0,0,1,1.0,1.0,1.0,1.0,0,1,1,1.0,1,0
650,1.0,0,1,1.0,1,1,1,1,1.0,1.0,1,0,0,1,0.0,0,1,1.0,0,1,1.0,1.0,1.0,1.0,0,1,1,1.0,1,0
651,1.0,0,1,1.0,1,1,0,1,1.0,1.0,0,1,1,1,0.0,0,1,1.0,0,1,1.0,1.0,1.0,1.0,0,1,0,1.0,1,0
652,1.0,0,1,1.0,1,1,1,1,1.0,0.0,0,1,1,1,1.0,1,0,0.0,0,1,1.0,1.0,1.0,0.0,0,1,1,0.0,1,0
653,1.0,0,1,1.0,0,1,1,0,1.0,1.0,1,1,0,1,0.0,0,0,1.0,0,0,1.0,1.0,1.0,1.0,0,1,1,1.0,1,0
654,1.0,0,1,1.0,0,1,1,1,1.0,1.0,1,1,1,0,1.0,1,1,0.0,0,1,1.0,1.0,1.0,1.0,0,1,0,1.0,1,0
